Microsoft Windows [Versión 10.0.19045.5011]
(c) Microsoft Corporation. Todos los derechos reservados.

C:\Users\iramb>mysqlsh
MySQL Shell 8.0.38

Copyright (c) 2016, 2024, Oracle and/or its affiliates.
Oracle is a registered trademark of Oracle Corporation and/or its affiliates.
Other names may be trademarks of their respective owners.

Type '\help' or '\?' for help; '\quit' to exit.
 MySQL  JS > \sql
Switching to SQL mode... Commands end with ;
 MySQL  SQL > \connect --mc root@localhost
Creating a Classic session to 'root@localhost'
Fetching global names for auto-completion... Press ^C to stop.
Your MySQL connection id is 62
Server version: 8.0.39 MySQL Community Server - GPL
No default schema selected; type \use <schema> to set one.
 MySQL  localhost:3306 ssl  SQL > use sakila
Default schema set to `sakila`.
Fetching global names, object names from `sakila` for auto-completion... Press ^C to stop.
 MySQL  localhost:3306 ssl  sakila  SQL > SELECT a.customer_id, a.first_name, a.last_name, b.amount FROM customer a
                                       -> INNER JOIN payment b on a.customer_id = b.customer_id;
+-------------+------------+-----------+--------+
| customer_id | first_name | last_name | amount |
|          19 | RUTH       | MARTINEZ  |   2.99 |
|          19 | RUTH       | MARTINEZ  |   8.99 |
|          19 | RUTH       | MARTINEZ  |   8.99 |
|          19 | RUTH       | MARTINEZ  |   4.99 |
|          19 | RUTH       | MARTINEZ  |   2.99 |
|          19 | RUTH       | MARTINEZ  |   0.99 |
|          20 | SHARON     | ROBINSON  |   2.99 |
|          20 | SHARON     | ROBINSON  |   6.99 |
|          20 | SHARON     | ROBINSON  |   1.99 |
|          20 | SHARON     | ROBINSON  |   0.99 |
|          20 | SHARON     | ROBINSON  |   3.99 |
|          20 | SHARON     | ROBINSON  |   4.99 |
|          20 | SHARON     | ROBINSON  |   4.99 |
|          20 | SHARON     | ROBINSON  |   3.99 |
|          20 | SHARON     | ROBINSON  |   2.99 |
|          20 | SHARON     | ROBINSON  |   2.99 |
|          20 | SHARON     | ROBINSON  |   2.99 |
|          20 | SHARON     | ROBINSON  |   6.99 |
|          20 | SHARON     | ROBINSON  |   4.99 |
|          20 | SHARON     | ROBINSON  |   5.99 |
|          20 | SHARON     | ROBINSON  |   2.99 |
|          20 | SHARON     | ROBINSON  |   4.99 |
|          20 | SHARON     | ROBINSON  |   3.99 |
|          20 | SHARON     | ROBINSON  |   4.99 |
|          20 | SHARON     | ROBINSON  |   7.99 |
|          20 | SHARON     | ROBINSON  |   1.99 |
|          20 | SHARON     | ROBINSON  |   0.99 |
|          20 | SHARON     | ROBINSON  |   0.99 |
|          20 | SHARON     | ROBINSON  |   4.99 |
|          20 | SHARON     | ROBINSON  |   4.99 |
|          20 | SHARON     | ROBINSON  |   2.99 |
|          20 | SHARON     | ROBINSON  |   2.99 |
|          20 | SHARON     | ROBINSON  |   6.99 |
|          20 | SHARON     | ROBINSON  |   1.99 |
|          20 | SHARON     | ROBINSON  |   0.99 |
|          20 | SHARON     | ROBINSON  |   2.99 |
|          21 | MICHELLE   | CLARK     |   3.99 |
|          21 | MICHELLE   | CLARK     |   3.99 |
|          21 | MICHELLE   | CLARK     |   0.99 |
|          21 | MICHELLE   | CLARK     |   7.99 |
|          21 | MICHELLE   | CLARK     |   4.99 |
|          21 | MICHELLE   | CLARK     |   2.99 |
|          21 | MICHELLE   | CLARK     |   4.99 |
|          21 | MICHELLE   | CLARK     |  10.99 |
|          21 | MICHELLE   | CLARK     |   4.99 |
|          21 | MICHELLE   | CLARK     |   3.99 |
|          21 | MICHELLE   | CLARK     |   2.99 |
|          21 | MICHELLE   | CLARK     |   1.99 |
|          21 | MICHELLE   | CLARK     |   0.99 |
|          21 | MICHELLE   | CLARK     |   6.99 |
|          21 | MICHELLE   | CLARK     |   2.99 |
|          21 | MICHELLE   | CLARK     |   0.99 |
|          21 | MICHELLE   | CLARK     |   5.99 |
|          21 | MICHELLE   | CLARK     |   4.99 |
|          21 | MICHELLE   | CLARK     |   0.99 |
|          21 | MICHELLE   | CLARK     |   0.99 |
|          21 | MICHELLE   | CLARK     |   0.99 |
|          21 | MICHELLE   | CLARK     |   2.99 |
|          21 | MICHELLE   | CLARK     |   4.99 |
|          21 | MICHELLE   | CLARK     |   6.99 |
|          21 | MICHELLE   | CLARK     |   2.99 |
|          21 | MICHELLE   | CLARK     |   4.99 |
|          21 | MICHELLE   | CLARK     |   4.99 |
|          21 | MICHELLE   | CLARK     |   8.99 |
|          21 | MICHELLE   | CLARK     |   9.99 |
|          21 | MICHELLE   | CLARK     |   4.99 |
|          21 | MICHELLE   | CLARK     |   8.99 |
|          21 | MICHELLE   | CLARK     |   2.99 |
|          21 | MICHELLE   | CLARK     |   2.99 |
|          21 | MICHELLE   | CLARK     |   4.99 |
|          21 | MICHELLE   | CLARK     |   2.99 |
|          22 | LAURA      | RODRIGUEZ |   4.99 |
|          22 | LAURA      | RODRIGUEZ |   4.99 |
|          22 | LAURA      | RODRIGUEZ |   8.99 |
|          22 | LAURA      | RODRIGUEZ |   2.99 |
|          22 | LAURA      | RODRIGUEZ |   2.99 |
|          22 | LAURA      | RODRIGUEZ |   6.99 |
|          22 | LAURA      | RODRIGUEZ |   2.99 |
|          22 | LAURA      | RODRIGUEZ |   4.99 |
|          22 | LAURA      | RODRIGUEZ |   7.99 |
|          22 | LAURA      | RODRIGUEZ |   0.99 |
|          22 | LAURA      | RODRIGUEZ |   4.99 |
|          22 | LAURA      | RODRIGUEZ |   5.99 |
|          22 | LAURA      | RODRIGUEZ |   2.99 |
|          22 | LAURA      | RODRIGUEZ |   0.99 |
|          22 | LAURA      | RODRIGUEZ |   9.99 |
|          22 | LAURA      | RODRIGUEZ |   2.99 |
|          22 | LAURA      | RODRIGUEZ |   6.99 |
|          22 | LAURA      | RODRIGUEZ |   7.99 |
|          22 | LAURA      | RODRIGUEZ |   6.99 |
|          22 | LAURA      | RODRIGUEZ |   4.99 |
|          22 | LAURA      | RODRIGUEZ |   4.99 |
|          22 | LAURA      | RODRIGUEZ |   4.99 |
|          23 | SARAH      | LEWIS     |   8.99 |
|          23 | SARAH      | LEWIS     |   2.99 |
|          23 | SARAH      | LEWIS     |   0.99 |
|          23 | SARAH      | LEWIS     |   1.99 |
|          23 | SARAH      | LEWIS     |   0.99 |
|          23 | SARAH      | LEWIS     |   5.99 |
|          23 | SARAH      | LEWIS     |   4.99 |
|          23 | SARAH      | LEWIS     |   2.99 |
|          23 | SARAH      | LEWIS     |   3.99 |
|          23 | SARAH      | LEWIS     |   2.99 |
|          23 | SARAH      | LEWIS     |   2.99 |
|          23 | SARAH      | LEWIS     |   2.99 |
|          23 | SARAH      | LEWIS     |   2.99 |
|          23 | SARAH      | LEWIS     |   5.99 |
|          23 | SARAH      | LEWIS     |   7.99 |
|          23 | SARAH      | LEWIS     |   2.99 |
|          23 | SARAH      | LEWIS     |   0.99 |
|          23 | SARAH      | LEWIS     |   5.99 |
|          23 | SARAH      | LEWIS     |   9.99 |
|          23 | SARAH      | LEWIS     |   3.99 |
|          23 | SARAH      | LEWIS     |   6.99 |
|          23 | SARAH      | LEWIS     |   2.99 |
|          23 | SARAH      | LEWIS     |   2.99 |
|          23 | SARAH      | LEWIS     |   2.99 |
|          23 | SARAH      | LEWIS     |   4.99 |
|          23 | SARAH      | LEWIS     |   6.99 |
|          23 | SARAH      | LEWIS     |   0.99 |
|          23 | SARAH      | LEWIS     |   0.99 |
|          23 | SARAH      | LEWIS     |   2.99 |
|          23 | SARAH      | LEWIS     |   2.99 |
|          24 | KIMBERLY   | LEE       |   6.99 |
|          24 | KIMBERLY   | LEE       |   2.99 |
|          24 | KIMBERLY   | LEE       |   2.99 |
|          24 | KIMBERLY   | LEE       |   2.99 |
|          24 | KIMBERLY   | LEE       |   4.99 |
|          24 | KIMBERLY   | LEE       |   5.99 |
|          24 | KIMBERLY   | LEE       |   7.99 |
|          24 | KIMBERLY   | LEE       |   7.99 |
|          24 | KIMBERLY   | LEE       |   2.99 |
|          24 | KIMBERLY   | LEE       |   0.99 |
|          24 | KIMBERLY   | LEE       |   0.99 |
|          24 | KIMBERLY   | LEE       |   4.99 |
|          24 | KIMBERLY   | LEE       |   1.99 |
|          24 | KIMBERLY   | LEE       |   4.99 |
|          24 | KIMBERLY   | LEE       |   0.99 |
|          24 | KIMBERLY   | LEE       |   0.99 |
|          24 | KIMBERLY   | LEE       |   2.99 |
|          24 | KIMBERLY   | LEE       |   2.99 |
|          24 | KIMBERLY   | LEE       |   2.99 |
|          24 | KIMBERLY   | LEE       |   8.99 |
|          24 | KIMBERLY   | LEE       |   2.99 |
|          24 | KIMBERLY   | LEE       |   1.99 |
|          24 | KIMBERLY   | LEE       |   4.99 |
|          24 | KIMBERLY   | LEE       |   0.99 |
|          24 | KIMBERLY   | LEE       |   4.99 |
|          25 | DEBORAH    | WALKER    |   7.99 |
|          25 | DEBORAH    | WALKER    |   2.99 |
|          25 | DEBORAH    | WALKER    |   4.99 |
|          25 | DEBORAH    | WALKER    |   2.99 |
|          25 | DEBORAH    | WALKER    |   6.99 |
|          25 | DEBORAH    | WALKER    |   8.99 |
|          25 | DEBORAH    | WALKER    |   4.99 |
|          25 | DEBORAH    | WALKER    |   4.99 |
|          25 | DEBORAH    | WALKER    |   2.99 |
|          25 | DEBORAH    | WALKER    |   0.99 |
|          25 | DEBORAH    | WALKER    |   2.99 |
|          25 | DEBORAH    | WALKER    |   2.99 |
|          25 | DEBORAH    | WALKER    |   4.99 |
|          25 | DEBORAH    | WALKER    |   2.99 |
|          25 | DEBORAH    | WALKER    |   2.99 |
|          25 | DEBORAH    | WALKER    |   0.99 |
|          25 | DEBORAH    | WALKER    |   8.99 |
|          25 | DEBORAH    | WALKER    |   2.99 |
|          25 | DEBORAH    | WALKER    |   2.99 |
|          25 | DEBORAH    | WALKER    |   2.99 |
|          25 | DEBORAH    | WALKER    |   5.99 |
|          25 | DEBORAH    | WALKER    |   2.99 |
|          25 | DEBORAH    | WALKER    |   2.99 |
|          25 | DEBORAH    | WALKER    |   0.99 |
|          25 | DEBORAH    | WALKER    |   0.99 |
|          25 | DEBORAH    | WALKER    |   4.99 |
|          25 | DEBORAH    | WALKER    |   4.99 |
|          25 | DEBORAH    | WALKER    |   0.99 |
|          25 | DEBORAH    | WALKER    |   5.99 |
|          26 | JESSICA    | HALL      |   2.99 |
|          26 | JESSICA    | HALL      |   2.99 |
|          26 | JESSICA    | HALL      |   5.99 |
|          26 | JESSICA    | HALL      |   4.99 |
|          26 | JESSICA    | HALL      |   9.99 |
|          26 | JESSICA    | HALL      |   3.99 |
|          26 | JESSICA    | HALL      |   6.99 |
|          26 | JESSICA    | HALL      |   4.99 |
|          26 | JESSICA    | HALL      |   4.99 |
|          26 | JESSICA    | HALL      |   2.99 |
|          26 | JESSICA    | HALL      |   4.99 |
|          26 | JESSICA    | HALL      |   4.99 |
|          26 | JESSICA    | HALL      |   0.99 |
|          26 | JESSICA    | HALL      |   6.99 |
|          26 | JESSICA    | HALL      |   3.99 |
|          26 | JESSICA    | HALL      |   6.99 |
|          26 | JESSICA    | HALL      |   2.99 |
|          26 | JESSICA    | HALL      |   1.99 |
|          26 | JESSICA    | HALL      |   2.99 |
|          26 | JESSICA    | HALL      |   0.99 |
|          26 | JESSICA    | HALL      |   4.99 |
|          26 | JESSICA    | HALL      |   0.99 |
|          26 | JESSICA    | HALL      |   3.99 |
|          26 | JESSICA    | HALL      |   3.99 |
|          26 | JESSICA    | HALL      |   2.99 |
|          26 | JESSICA    | HALL      |   0.99 |
|          26 | JESSICA    | HALL      |   5.99 |
|          26 | JESSICA    | HALL      |   4.99 |
|          26 | JESSICA    | HALL      |   4.99 |
|          26 | JESSICA    | HALL      |   8.99 |
|          26 | JESSICA    | HALL      |   1.99 |
|          26 | JESSICA    | HALL      |   7.99 |
|          26 | JESSICA    | HALL      |   2.99 |
|          26 | JESSICA    | HALL      |   7.99 |
|          27 | SHIRLEY    | ALLEN     |   2.99 |
|          27 | SHIRLEY    | ALLEN     |   4.99 |
|          27 | SHIRLEY    | ALLEN     |   4.99 |
|          27 | SHIRLEY    | ALLEN     |   2.99 |
|          27 | SHIRLEY    | ALLEN     |   3.99 |
|          27 | SHIRLEY    | ALLEN     |   2.99 |
|          27 | SHIRLEY    | ALLEN     |   4.99 |
|          27 | SHIRLEY    | ALLEN     |   1.99 |
|          27 | SHIRLEY    | ALLEN     |   3.99 |
|          27 | SHIRLEY    | ALLEN     |   0.99 |
|          27 | SHIRLEY    | ALLEN     |   5.99 |
|          27 | SHIRLEY    | ALLEN     |   0.99 |
|          27 | SHIRLEY    | ALLEN     |   4.99 |
|          27 | SHIRLEY    | ALLEN     |   0.99 |
|          27 | SHIRLEY    | ALLEN     |   5.99 |
|          27 | SHIRLEY    | ALLEN     |   4.99 |
|          27 | SHIRLEY    | ALLEN     |   1.99 |
|          27 | SHIRLEY    | ALLEN     |   0.99 |
|          27 | SHIRLEY    | ALLEN     |   5.99 |
|          27 | SHIRLEY    | ALLEN     |   7.99 |
|          27 | SHIRLEY    | ALLEN     |   4.99 |
|          27 | SHIRLEY    | ALLEN     |   7.99 |
|          27 | SHIRLEY    | ALLEN     |   4.99 |
|          27 | SHIRLEY    | ALLEN     |   0.99 |
|          27 | SHIRLEY    | ALLEN     |   8.99 |
|          27 | SHIRLEY    | ALLEN     |   6.99 |
|          27 | SHIRLEY    | ALLEN     |   5.99 |
|          27 | SHIRLEY    | ALLEN     |   0.99 |
|          27 | SHIRLEY    | ALLEN     |   2.99 |
|          27 | SHIRLEY    | ALLEN     |   4.99 |
|          27 | SHIRLEY    | ALLEN     |   0.99 |
|          28 | CYNTHIA    | YOUNG     |   2.99 |
|          28 | CYNTHIA    | YOUNG     |   2.99 |
|          28 | CYNTHIA    | YOUNG     |   2.99 |
|          28 | CYNTHIA    | YOUNG     |   4.99 |
|          28 | CYNTHIA    | YOUNG     |   3.99 |
|          28 | CYNTHIA    | YOUNG     |   0.99 |
|          28 | CYNTHIA    | YOUNG     |   0.99 |
|          28 | CYNTHIA    | YOUNG     |   0.99 |
|          28 | CYNTHIA    | YOUNG     |   0.99 |
|          28 | CYNTHIA    | YOUNG     |   4.99 |
|          28 | CYNTHIA    | YOUNG     |   2.99 |
|          28 | CYNTHIA    | YOUNG     |   5.99 |
|          28 | CYNTHIA    | YOUNG     |   0.99 |
|          28 | CYNTHIA    | YOUNG     |   0.99 |
|          28 | CYNTHIA    | YOUNG     |   9.99 |
|          28 | CYNTHIA    | YOUNG     |   4.99 |
|          28 | CYNTHIA    | YOUNG     |   2.99 |
|          28 | CYNTHIA    | YOUNG     |   2.99 |
|          28 | CYNTHIA    | YOUNG     |   4.99 |
|          28 | CYNTHIA    | YOUNG     |   4.99 |
|          28 | CYNTHIA    | YOUNG     |   2.99 |
|          28 | CYNTHIA    | YOUNG     |   6.99 |
|          28 | CYNTHIA    | YOUNG     |   2.99 |
|          28 | CYNTHIA    | YOUNG     |   3.99 |
|          28 | CYNTHIA    | YOUNG     |   2.99 |
|          28 | CYNTHIA    | YOUNG     |   0.99 |
|          28 | CYNTHIA    | YOUNG     |   2.99 |
|          28 | CYNTHIA    | YOUNG     |   4.99 |
|          28 | CYNTHIA    | YOUNG     |   2.99 |
|          28 | CYNTHIA    | YOUNG     |   4.99 |
|          28 | CYNTHIA    | YOUNG     |   2.99 |
|          28 | CYNTHIA    | YOUNG     |   2.99 |
|          29 | ANGELA     | HERNANDEZ |   1.99 |
|          29 | ANGELA     | HERNANDEZ |   0.99 |
|          29 | ANGELA     | HERNANDEZ |   0.99 |
|          29 | ANGELA     | HERNANDEZ |   7.99 |
|          29 | ANGELA     | HERNANDEZ |   2.99 |
|          29 | ANGELA     | HERNANDEZ |   2.99 |
|          29 | ANGELA     | HERNANDEZ |   2.99 |
|          29 | ANGELA     | HERNANDEZ |   2.99 |
|          29 | ANGELA     | HERNANDEZ |   6.99 |
|          29 | ANGELA     | HERNANDEZ |   0.99 |
|          29 | ANGELA     | HERNANDEZ |   0.99 |
|          29 | ANGELA     | HERNANDEZ |  10.99 |
|          29 | ANGELA     | HERNANDEZ |   1.99 |
|          29 | ANGELA     | HERNANDEZ |   3.99 |
|          29 | ANGELA     | HERNANDEZ |   6.99 |
|          29 | ANGELA     | HERNANDEZ |   0.99 |
|          29 | ANGELA     | HERNANDEZ |   2.99 |
|          29 | ANGELA     | HERNANDEZ |   4.99 |
|          29 | ANGELA     | HERNANDEZ |   4.99 |
|          29 | ANGELA     | HERNANDEZ |   5.99 |
|          29 | ANGELA     | HERNANDEZ |   1.99 |
|          29 | ANGELA     | HERNANDEZ |   4.99 |
|          29 | ANGELA     | HERNANDEZ |   2.99 |
|          29 | ANGELA     | HERNANDEZ |   4.99 |
|          29 | ANGELA     | HERNANDEZ |   2.99 |
|          29 | ANGELA     | HERNANDEZ |   6.99 |
|          29 | ANGELA     | HERNANDEZ |   6.99 |
|          29 | ANGELA     | HERNANDEZ |   2.99 |
|          29 | ANGELA     | HERNANDEZ |   0.99 |
|          29 | ANGELA     | HERNANDEZ |   2.99 |
|          29 | ANGELA     | HERNANDEZ |   3.99 |
|          29 | ANGELA     | HERNANDEZ |   0.99 |
|          29 | ANGELA     | HERNANDEZ |   4.99 |
|          29 | ANGELA     | HERNANDEZ |   7.99 |
|          29 | ANGELA     | HERNANDEZ |   5.99 |
|          29 | ANGELA     | HERNANDEZ |   0.99 |
|          30 | MELISSA    | KING      |   1.99 |
|          30 | MELISSA    | KING      |   2.99 |
|          30 | MELISSA    | KING      |   4.99 |
|          30 | MELISSA    | KING      |   2.99 |
|          30 | MELISSA    | KING      |   4.99 |
|          30 | MELISSA    | KING      |   2.99 |
|          30 | MELISSA    | KING      |   2.99 |
|          30 | MELISSA    | KING      |   5.99 |
|          30 | MELISSA    | KING      |   9.99 |
|          30 | MELISSA    | KING      |   0.99 |
|          30 | MELISSA    | KING      |   7.99 |
|          30 | MELISSA    | KING      |   0.99 |
|          30 | MELISSA    | KING      |   2.99 |
|          30 | MELISSA    | KING      |   2.99 |
|          30 | MELISSA    | KING      |   4.99 |
|          30 | MELISSA    | KING      |   4.99 |
|          30 | MELISSA    | KING      |   4.99 |
|          30 | MELISSA    | KING      |   4.99 |
|          30 | MELISSA    | KING      |   2.99 |
|          30 | MELISSA    | KING      |   2.99 |
|          30 | MELISSA    | KING      |   0.99 |
|          30 | MELISSA    | KING      |   0.99 |
|          30 | MELISSA    | KING      |   2.99 |
|          30 | MELISSA    | KING      |   6.99 |
|          30 | MELISSA    | KING      |   2.99 |
|          30 | MELISSA    | KING      |   2.99 |
|          30 | MELISSA    | KING      |   0.99 |
|          30 | MELISSA    | KING      |   0.99 |
|          30 | MELISSA    | KING      |   4.99 |
|          30 | MELISSA    | KING      |   0.99 |
|          30 | MELISSA    | KING      |   2.99 |
|          30 | MELISSA    | KING      |   4.99 |
|          30 | MELISSA    | KING      |   4.99 |
|          30 | MELISSA    | KING      |   2.99 |
|          31 | BRENDA     | WRIGHT    |   4.99 |
|          31 | BRENDA     | WRIGHT    |   1.99 |
|          31 | BRENDA     | WRIGHT    |   0.99 |
|          31 | BRENDA     | WRIGHT    |   6.99 |
|          31 | BRENDA     | WRIGHT    |   7.99 |
|          31 | BRENDA     | WRIGHT    |   0.99 |
|          31 | BRENDA     | WRIGHT    |   0.99 |
|          31 | BRENDA     | WRIGHT    |   4.99 |
|          31 | BRENDA     | WRIGHT    |   2.99 |
|          31 | BRENDA     | WRIGHT    |   1.99 |
|          31 | BRENDA     | WRIGHT    |   0.99 |
|          31 | BRENDA     | WRIGHT    |   4.99 |
|          31 | BRENDA     | WRIGHT    |   4.99 |
|          31 | BRENDA     | WRIGHT    |   6.99 |
|          31 | BRENDA     | WRIGHT    |   9.99 |
|          31 | BRENDA     | WRIGHT    |   3.99 |
|          31 | BRENDA     | WRIGHT    |   4.99 |
|          31 | BRENDA     | WRIGHT    |   1.99 |
|          31 | BRENDA     | WRIGHT    |   3.99 |
|          31 | BRENDA     | WRIGHT    |   2.99 |
|          31 | BRENDA     | WRIGHT    |   2.99 |
|          31 | BRENDA     | WRIGHT    |   0.99 |
|          31 | BRENDA     | WRIGHT    |   4.99 |
|          31 | BRENDA     | WRIGHT    |   0.99 |
|          31 | BRENDA     | WRIGHT    |   6.99 |
|          31 | BRENDA     | WRIGHT    |   6.99 |
|          32 | AMY        | LOPEZ     |   4.99 |
|          32 | AMY        | LOPEZ     |   4.99 |
|          32 | AMY        | LOPEZ     |   4.99 |
|          32 | AMY        | LOPEZ     |   6.99 |
|          32 | AMY        | LOPEZ     |   0.99 |
|          32 | AMY        | LOPEZ     |   5.99 |
|          32 | AMY        | LOPEZ     |   1.99 |
|          32 | AMY        | LOPEZ     |   2.99 |
|          32 | AMY        | LOPEZ     |   2.99 |
|          32 | AMY        | LOPEZ     |   2.99 |
|          32 | AMY        | LOPEZ     |   0.99 |
|          32 | AMY        | LOPEZ     |   9.99 |
|          32 | AMY        | LOPEZ     |   0.99 |
|          32 | AMY        | LOPEZ     |   2.99 |
|          32 | AMY        | LOPEZ     |   3.99 |
|          32 | AMY        | LOPEZ     |   2.99 |
|          32 | AMY        | LOPEZ     |   6.99 |
|          32 | AMY        | LOPEZ     |   5.99 |
|          32 | AMY        | LOPEZ     |   2.99 |
|          32 | AMY        | LOPEZ     |   5.99 |
|          32 | AMY        | LOPEZ     |   2.99 |
|          32 | AMY        | LOPEZ     |   2.99 |
|          32 | AMY        | LOPEZ     |   4.99 |
|          32 | AMY        | LOPEZ     |   4.99 |
|          32 | AMY        | LOPEZ     |   9.99 |
|          32 | AMY        | LOPEZ     |   8.99 |
|          32 | AMY        | LOPEZ     |   1.99 |
|          32 | AMY        | LOPEZ     |   0.99 |
|          32 | AMY        | LOPEZ     |   5.99 |
|          33 | ANNA       | HILL      |   2.99 |
|          33 | ANNA       | HILL      |  10.99 |
|          33 | ANNA       | HILL      |   8.99 |
|          33 | ANNA       | HILL      |   5.99 |
|          33 | ANNA       | HILL      |   0.99 |
|          33 | ANNA       | HILL      |   4.99 |
|          33 | ANNA       | HILL      |   0.99 |
|          33 | ANNA       | HILL      |   4.99 |
|          33 | ANNA       | HILL      |   4.99 |
|          33 | ANNA       | HILL      |   4.99 |
|          33 | ANNA       | HILL      |   1.99 |
|          33 | ANNA       | HILL      |   2.99 |
|          33 | ANNA       | HILL      |   4.99 |
|          33 | ANNA       | HILL      |   7.99 |
|          33 | ANNA       | HILL      |   2.99 |
|          33 | ANNA       | HILL      |   7.99 |
|          33 | ANNA       | HILL      |   0.99 |
|          33 | ANNA       | HILL      |   0.99 |
|          33 | ANNA       | HILL      |   5.99 |
|          33 | ANNA       | HILL      |   2.99 |
|          33 | ANNA       | HILL      |   0.99 |
|          34 | REBECCA    | SCOTT     |   4.99 |
|          34 | REBECCA    | SCOTT     |   5.99 |
|          34 | REBECCA    | SCOTT     |   0.99 |
|          34 | REBECCA    | SCOTT     |   3.99 |
|          34 | REBECCA    | SCOTT     |   2.99 |
|          34 | REBECCA    | SCOTT     |   4.99 |
|          34 | REBECCA    | SCOTT     |   4.99 |
|          34 | REBECCA    | SCOTT     |   5.99 |
|          34 | REBECCA    | SCOTT     |   2.99 |
|          34 | REBECCA    | SCOTT     |   2.99 |
|          34 | REBECCA    | SCOTT     |   0.99 |
|          34 | REBECCA    | SCOTT     |   3.99 |
|          34 | REBECCA    | SCOTT     |   0.99 |
|          34 | REBECCA    | SCOTT     |   4.99 |
|          34 | REBECCA    | SCOTT     |   0.99 |
|          34 | REBECCA    | SCOTT     |   2.99 |
|          34 | REBECCA    | SCOTT     |   4.99 |
|          34 | REBECCA    | SCOTT     |   2.99 |
|          34 | REBECCA    | SCOTT     |   2.99 |
|          34 | REBECCA    | SCOTT     |   0.99 |
|          34 | REBECCA    | SCOTT     |   4.99 |
|          34 | REBECCA    | SCOTT     |   2.99 |
|          34 | REBECCA    | SCOTT     |   5.99 |
|          34 | REBECCA    | SCOTT     |   7.99 |
|          35 | VIRGINIA   | GREEN     |   3.99 |
|          35 | VIRGINIA   | GREEN     |   6.99 |
|          35 | VIRGINIA   | GREEN     |   0.99 |
|          35 | VIRGINIA   | GREEN     |   2.99 |
|          35 | VIRGINIA   | GREEN     |   4.99 |
|          35 | VIRGINIA   | GREEN     |   0.99 |
|          35 | VIRGINIA   | GREEN     |   2.99 |
|          35 | VIRGINIA   | GREEN     |   4.99 |
|          35 | VIRGINIA   | GREEN     |   2.99 |
|          35 | VIRGINIA   | GREEN     |   4.99 |
|          35 | VIRGINIA   | GREEN     |   0.99 |
|          35 | VIRGINIA   | GREEN     |   2.99 |
|          35 | VIRGINIA   | GREEN     |   0.99 |
|          35 | VIRGINIA   | GREEN     |   5.99 |
|          35 | VIRGINIA   | GREEN     |   0.99 |
|          35 | VIRGINIA   | GREEN     |   5.99 |
|          35 | VIRGINIA   | GREEN     |   4.99 |
|          35 | VIRGINIA   | GREEN     |   4.99 |
|          35 | VIRGINIA   | GREEN     |   4.99 |
|          35 | VIRGINIA   | GREEN     |   4.99 |
|          35 | VIRGINIA   | GREEN     |   6.99 |
|          35 | VIRGINIA   | GREEN     |   5.99 |
|          35 | VIRGINIA   | GREEN     |   2.99 |
|          35 | VIRGINIA   | GREEN     |   6.99 |
|          35 | VIRGINIA   | GREEN     |   1.99 |
|          35 | VIRGINIA   | GREEN     |   7.99 |
|          35 | VIRGINIA   | GREEN     |   4.99 |
|          35 | VIRGINIA   | GREEN     |   4.99 |
|          35 | VIRGINIA   | GREEN     |   2.99 |
|          35 | VIRGINIA   | GREEN     |   0.99 |
|          35 | VIRGINIA   | GREEN     |   2.99 |
|          35 | VIRGINIA   | GREEN     |   4.99 |
|          36 | KATHLEEN   | ADAMS     |   0.99 |
|          36 | KATHLEEN   | ADAMS     |   0.99 |
|          36 | KATHLEEN   | ADAMS     |   0.99 |
|          36 | KATHLEEN   | ADAMS     |   0.99 |
|          36 | KATHLEEN   | ADAMS     |   4.99 |
|          36 | KATHLEEN   | ADAMS     |   4.99 |
|          36 | KATHLEEN   | ADAMS     |   0.99 |
|          36 | KATHLEEN   | ADAMS     |   0.99 |
|          36 | KATHLEEN   | ADAMS     |   6.99 |
|          36 | KATHLEEN   | ADAMS     |   0.99 |
|          36 | KATHLEEN   | ADAMS     |   6.99 |
|          36 | KATHLEEN   | ADAMS     |   0.99 |
|          36 | KATHLEEN   | ADAMS     |   2.99 |
|          36 | KATHLEEN   | ADAMS     |   4.99 |
|          36 | KATHLEEN   | ADAMS     |   2.99 |
|          36 | KATHLEEN   | ADAMS     |   0.99 |
|          36 | KATHLEEN   | ADAMS     |   2.99 |
|          36 | KATHLEEN   | ADAMS     |   2.99 |
|          36 | KATHLEEN   | ADAMS     |   0.99 |
|          36 | KATHLEEN   | ADAMS     |   6.99 |
|          36 | KATHLEEN   | ADAMS     |   4.99 |
|          36 | KATHLEEN   | ADAMS     |   4.99 |
|          36 | KATHLEEN   | ADAMS     |   2.99 |
|          36 | KATHLEEN   | ADAMS     |   1.99 |
|          36 | KATHLEEN   | ADAMS     |   4.99 |
|          36 | KATHLEEN   | ADAMS     |   9.99 |
|          36 | KATHLEEN   | ADAMS     |   4.99 |
|          37 | PAMELA     | BAKER     |   0.99 |
|          37 | PAMELA     | BAKER     |   2.99 |
|          37 | PAMELA     | BAKER     |   4.99 |
|          37 | PAMELA     | BAKER     |   1.99 |
|          37 | PAMELA     | BAKER     |   3.99 |
|          37 | PAMELA     | BAKER     |   7.99 |
|          37 | PAMELA     | BAKER     |   5.99 |
|          37 | PAMELA     | BAKER     |   5.99 |
|          37 | PAMELA     | BAKER     |   0.99 |
|          37 | PAMELA     | BAKER     |   9.99 |
|          37 | PAMELA     | BAKER     |   5.99 |
|          37 | PAMELA     | BAKER     |   2.99 |
|          37 | PAMELA     | BAKER     |   3.99 |
